date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2022-03-31,ZHZ4WT88,ST12000NM0008,12000138625024,0,82,152909320,,,94,0,100,5,100,0,87,493056765,,,78,19865,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,1,96,9604,28,28,1,152909320,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,18002,100,80401401664,100,239820389000,,,,,,,,,,,,,,,,,,,,
2022-03-31,70K0A0BZF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7886,100,4,100,0,100,0,100,0,79,8492,100,0,,,100,4,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,3,100,11,100,35,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,16777217,80,8378,100,0,100,0,,,100,594,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8C,ST12000NM001G,12000138625024,0,81,122183760,,,94,0,100,5,100,0,88,651146328,,,87,12245,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,1,99,2042,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,11491,100,52798944448,100,145083159469,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8B,ST12000NM001G,12000138625024,0,81,137406760,,,93,0,100,6,100,0,86,439561307,,,82,16461,100,0,,,100,6,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,1,100,1109,32,32,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,16206,100,75596845680,100,250957223944,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8A,ST12000NM001G,12000138625024,0,83,201622656,,,95,0,100,4,100,0,87,453211703,,,83,15672,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,60,40,,,100,0,100,951,40,40,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15509,100,73813576376,100,257931582326,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8G,ST12000NM001G,12000138625024,0,81,118021472,,,94,0,100,5,100,0,88,581838025,,,83,15635,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,1,100,895,34,34,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15484,100,74077924064,100,289810152314,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8F,ST12000NM001G,12000138625024,0,82,156845800,,,93,0,100,6,100,0,86,416242548,,,82,16455,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,1,100,1099,27,27,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,16198,100,75754910176,100,288904745776,,,,,,,,,,,,,,,,,,,,
2022-03-31,7030A0F6F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,8068,100,10,100,0,100,0,100,0,66,13773,100,0,,,100,10,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4663,100,7,100,15,100,34,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,1966081,66,13717,100,0,100,0,,,100,590,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8D,ST12000NM001G,12000138625024,0,83,206167960,,,95,0,100,4,100,0,87,460973810,,,83,15676,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,58,42,,,100,0,100,949,42,42,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15507,100,75063967640,100,271578243808,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8J,ST12000NM001G,12000138625024,0,83,195596944,,,96,0,100,4,100,0,88,619229933,,,86,12654,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,1,100,693,32,32,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12548,100,52309954808,100,153456198142,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8H,ST12000NM001G,12000138625024,0,77,46108856,,,91,0,100,9,100,0,88,588634079,,,83,15634,100,0,,,100,8,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,5,,,64,36,,,100,0,100,886,36,36,,,,,100,0,100,0,200,5,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15441,100,74907997168,100,267179675461,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8N,ST12000NM001G,12000138625024,0,67,4910112,,,97,0,100,3,100,0,85,303795159,,,89,9961,100,0,,,100,3,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,52,48,,,100,1,100,629,48,48,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9821,100,35549232160,100,123639575908,,,,,,,,,,,,,,,,,,,,
2022-03-31,1060A005F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7837,100,20,100,0,100,0,100,0,70,12373,100,0,,,100,20,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,18,100,30,100,20,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,33554433,70,12264,100,0,100,0,,,100,595,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ8L,ST12000NM001G,12000138625024,0,83,205055344,,,95,0,100,4,100,0,88,643915271,,,83,15674,100,0,,,100,3,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,0,100,959,32,32,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15502,100,74056888224,100,298219177058,,,,,,,,,,,,,,,,,,,,
2022-03-31,5PHHEV6D,HGST HUH721212ALE604,12000138625024,0,100,0,132,96,176,381,100,10,100,0,100,0,140,15,99,9962,100,0,,,100,10,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,504,100,504,176,34,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,AAG6E3AH,HGST HUH721212ALN604,12000138625024,0,100,0,100,0,100,0,100,3,100,0,100,0,100,0,97,27220,100,0,,,100,3,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1336,99,1336,187,32,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL1331LAHD00PH,HGST HMS5C4040BLE640,4000787030016,0,100,0,134,102,129,543,100,16,100,0,100,0,113,42,94,44813,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,483,100,483,193,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZHZ4TY7H,ST12000NM0008,12000138625024,0,73,18143424,,,95,0,100,4,100,0,86,427200493,,,78,19878,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,96,9568,33,33,1,18143424,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17976,100,80629481032,100,214799339364,,,,,,,,,,,,,,,,,,,,
2022-03-31,51S0A25NFVGG,TOSHIBA MG08ACA16TE,16000900661248,0,100,0,100,0,100,7921,100,17,100,0,100,0,100,0,87,5412,100,0,,,100,17,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,16,100,35,100,40,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,50331654,88,5042,100,0,100,0,,,100,594,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,9LG64EKA,WDC WUH721414ALE6L4,14000519643136,0,100,0,138,96,99,76,100,1,100,0,100,0,133,18,99,9916,100,0,,,100,1,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,254,100,254,65,30,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL2331LAGPS2TJ,HGST HMS5C4040ALE640,4000787030016,0,100,0,134,100,125,555,100,14,100,102,100,0,109,44,91,68398,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,444,100,444,253,22,,,100,109,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,40W0A00CF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7961,100,4,100,0,100,0,100,0,82,7513,100,0,,,100,4,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,2,100,7,100,33,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,1310722,82,7485,100,0,100,0,,,100,588,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,8HGRJYLY,HGST HUH721212ALE604,12000138625024,0,100,0,132,96,100,0,100,6,100,0,100,0,128,18,100,5758,100,0,,,100,6,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1029,100,1029,222,27,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,5PHN1V5D,HGST HUH721212ALE604,12000138625024,0,100,0,132,96,100,0,100,2,100,0,100,0,140,15,99,8888,100,0,,,100,2,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,296,100,296,142,42,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA160LSJ,ST8000NM0055,8001563222016,0,83,218724224,,,98,0,100,2,100,0,92,1414994750,,,89,9715,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,73,27,98,4369,100,89,100,598,27,27,83,218724224,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9689,100,26783993576,100,100806095704,,,,,,,,,,,,,,,,,,,,
2022-03-31,9MG6GU0J,WDC WUH721414ALE6L4,14000519643136,0,100,0,138,92,81,380,100,2,100,0,100,0,133,18,99,9887,100,0,,,100,2,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,444,100,444,56,38,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,78B0A052F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,6929,100,3,100,0,100,0,100,0,24,30621,100,0,,,100,3,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,2,100,68,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,69206017,24,30590,100,0,100,0,,,100,536,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,S301NGZV,ST4000DM000,4000787030016,0,111,37921224,,,91,0,100,19,100,0,85,339757984,,,36,56267,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,72,28,100,0,100,0,92,17580,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,56133,100,66905098984,100,1063484518898,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA13Z860,ST8000DM002,8001563222016,0,78,63903872,,,84,0,100,28,100,0,95,2875295282,,,47,46751,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,73,27,91,19338,100,5,70,60951,27,27,1,63903872,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46694,100,94167962512,100,360203143560,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZL2GH9LC,ST12000NM001G,12000138625024,0,78,65496760,,,96,0,100,4,100,0,88,628560412,,,94,5566,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,2,100,911,24,24,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5235,100,30538623208,100,58885571095,,,,,,,,,,,,,,,,,,,,
2022-03-31,S3010M7R,ST4000DM000,4000787030016,0,120,240150664,,,91,0,100,19,100,0,87,651676751,,,32,60237,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,82,37680,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,60024,100,73886825928,100,432319014024,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZHZ3CKZ1,ST14000NM0138,14000519643136,0,79,88525608,,,91,0,100,22,100,0,89,801365944,,,88,11243,100,0,,,100,20,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,,,76,24,,,100,60,100,1459,24,24,1,88525608,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,10366,100,79890889699,100,130648121437,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0WJAT,ST12000NM001G,12000138625024,0,80,96807008,,,95,0,100,5,100,0,88,609316148,,,85,13951,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,1,100,820,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13785,100,31525536080,100,175362568607,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA13YGB1,ST8000DM002,8001563222016,0,83,184189816,,,85,0,100,28,100,0,90,924379363,,,47,46747,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,78,22,93,14288,100,7,74,53873,22,22,1,184189816,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46693,100,92971918528,100,342108301334,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL2331LAHDE6VJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,133,105,100,459,100,9,100,0,100,0,113,42,93,52049,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,633,100,633,250,24,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL1331LAHBN3JH,HGST HMS5C4040BLE640,4000787030016,0,100,0,132,108,100,448,100,6,100,0,100,0,111,43,93,50782,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,626,100,626,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,S3010M7H,ST4000DM000,4000787030016,0,118,172425960,,,91,0,100,26,100,0,84,303794012,,,32,59929,100,0,,,100,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,99,1,100,0,100,0,73,27,100,0,100,0,17,166863,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,59081,100,66176975928,100,383950590080,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA1608EP,ST8000NM0055,8001563222016,0,84,232709232,,,89,0,100,43,100,0,92,1724012841,,,50,44323,100,0,,,100,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,69,31,87,27034,100,61,74,52119,31,31,84,232709232,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44275,100,86296443496,100,357790131410,,,,,,,,,,,,,,,,,,,,
2022-03-31,S3010M7E,ST4000DM000,4000787030016,0,112,41968136,,,92,0,100,19,100,0,88,798267093,,,32,60243,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,100,0,100,0,100,0,77,23,100,0,100,0,81,39312,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,60006,100,74355088256,100,419639319031,,,,,,,,,,,,,,,,,,,,
2022-03-31,5PHK000F,HGST HUH721212ALE604,12000138625024,0,100,0,132,96,100,0,100,4,100,0,100,0,136,16,99,8072,100,0,,,100,4,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,549,100,549,181,33,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,9LG60H5A,WDC WUH721414ALE6L4,14000519643136,0,100,0,138,96,99,77,100,1,100,0,100,0,133,18,99,9914,100,0,,,100,1,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,248,100,248,64,31,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,5PHPJZRD,HGST HUH721212ALE604,12000138625024,0,100,0,132,96,100,0,100,3,100,0,100,0,140,15,99,8397,100,0,,,100,3,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,397,100,397,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,S300YQM3,ST4000DM000,4000787030016,0,118,169632968,,,92,0,100,9,100,0,87,529457365,,,32,60242,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,80,40676,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,60066,100,72314210712,100,339672870758,,,,,,,,,,,,,,,,,,,,
2022-03-31,71A0A41CFVGG,TOSHIBA MG08ACA16TE,16000900661248,0,100,0,100,0,100,8239,100,11,100,0,100,0,100,0,89,4411,100,0,,,100,11,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,10,100,916,100,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,33816580,91,3788,100,0,100,0,,,100,529,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,40X0A0S4F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7842,100,5,100,0,100,0,100,0,64,14486,100,0,,,100,5,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,4,100,22,100,38,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,117702659,64,14476,100,0,100,0,,,100,593,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,8HH52X9Y,HGST HUH721212ALE604,12000138625024,0,100,0,132,96,100,0,100,4,100,0,100,0,128,18,100,5201,100,0,,,100,4,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6280,95,6280,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0MZ4R,ST12000NM001G,12000138625024,0,69,7326592,,,96,0,100,4,100,0,83,193314617,,,91,8181,100,0,,,100,4,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,2,100,417,31,31,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8124,100,50282367104,100,85470526163,,,,,,,,,,,,,,,,,,,,
